vol,a280,complex
14.447,1.374,YiiP + Fab1 + NB + pG
14.477,1.362,YiiP + Fab1 + NB + pG
14.507,1.348,YiiP + Fab1 + NB + pG
14.537,1.335,YiiP + Fab1 + NB + pG
14.567,1.321,YiiP + Fab1 + NB + pG
14.597,1.309,YiiP + Fab1 + NB + pG
14.627,1.295,YiiP + Fab1 + NB + pG
14.657,1.282,YiiP + Fab1 + NB + pG
14.687,1.269,YiiP + Fab1 + NB + pG
14.717,1.258,YiiP + Fab1 + NB + pG
14.747,1.245,YiiP + Fab1 + NB + pG
14.777,1.235,YiiP + Fab1 + NB + pG
14.807,1.225,YiiP + Fab1 + NB + pG
14.837,1.219,YiiP + Fab1 + NB + pG
14.867,1.213,YiiP + Fab1 + NB + pG
14.897,1.2,YiiP + Fab1 + NB + pG
14.927,1.186,YiiP + Fab1 + NB + pG
14.957,1.174,YiiP + Fab1 + NB + pG
14.986,1.165,YiiP + Fab1 + NB + pG
15.016,1.155,YiiP + Fab1 + NB + pG
15.046,1.144,YiiP + Fab1 + NB + pG
15.076,1.132,YiiP + Fab1 + NB + pG
15.106,1.12,YiiP + Fab1 + NB + pG
15.136,1.109,YiiP + Fab1 + NB + pG
15.166,1.101,YiiP + Fab1 + NB + pG
15.196,1.093,YiiP + Fab1 + NB + pG
15.226,1.083,YiiP + Fab1 + NB + pG
15.256,1.071,YiiP + Fab1 + NB + pG
15.286,1.06,YiiP + Fab1 + NB + pG
15.316,1.051,YiiP + Fab1 + NB + pG
15.346,1.041,YiiP + Fab1 + NB + pG
15.376,1.031,YiiP + Fab1 + NB + pG
15.406,1.02,YiiP + Fab1 + NB + pG
15.436,1.012,YiiP + Fab1 + NB + pG
15.466,1.006,YiiP + Fab1 + NB + pG
15.496,1.001,YiiP + Fab1 + NB + pG
15.526,0.995,YiiP + Fab1 + NB + pG
15.556,0.991,YiiP + Fab1 + NB + pG
15.586,0.988,YiiP + Fab1 + NB + pG
15.616,0.987,YiiP + Fab1 + NB + pG
15.646,0.986,YiiP + Fab1 + NB + pG
15.676,0.988,YiiP + Fab1 + NB + pG
15.706,0.989,YiiP + Fab1 + NB + pG
15.736,0.994,YiiP + Fab1 + NB + pG
15.766,0.999,YiiP + Fab1 + NB + pG
15.796,1.008,YiiP + Fab1 + NB + pG
15.826,1.018,YiiP + Fab1 + NB + pG
15.856,1.029,YiiP + Fab1 + NB + pG
15.886,1.04,YiiP + Fab1 + NB + pG
15.916,1.053,YiiP + Fab1 + NB + pG
15.946,1.068,YiiP + Fab1 + NB + pG
15.976,1.084,YiiP + Fab1 + NB + pG
16.006,1.1,YiiP + Fab1 + NB + pG
16.036,1.118,YiiP + Fab1 + NB + pG
16.066,1.137,YiiP + Fab1 + NB + pG
16.095,1.159,YiiP + Fab1 + NB + pG
16.125,1.181,YiiP + Fab1 + NB + pG
16.155,1.207,YiiP + Fab1 + NB + pG
16.185,1.232,YiiP + Fab1 + NB + pG
16.215,1.263,YiiP + Fab1 + NB + pG
16.245,1.301,YiiP + Fab1 + NB + pG
16.275,1.343,YiiP + Fab1 + NB + pG
16.305,1.388,YiiP + Fab1 + NB + pG
16.335,1.527,YiiP + Fab1 + NB + pG
16.365,1.634,YiiP + Fab1 + NB + pG
16.395,1.651,YiiP + Fab1 + NB + pG
16.425,1.702,YiiP + Fab1 + NB + pG
16.455,1.82,YiiP + Fab1 + NB + pG
16.485,2.005,YiiP + Fab1 + NB + pG
16.515,2.199,YiiP + Fab1 + NB + pG
16.545,2.423,YiiP + Fab1 + NB + pG
16.575,2.731,YiiP + Fab1 + NB + pG
16.605,3.177,YiiP + Fab1 + NB + pG
16.635,3.795,YiiP + Fab1 + NB + pG
16.665,4.608,YiiP + Fab1 + NB + pG
16.695,5.668,YiiP + Fab1 + NB + pG
16.725,6.948,YiiP + Fab1 + NB + pG
16.755,8.529,YiiP + Fab1 + NB + pG
16.785,10.282,YiiP + Fab1 + NB + pG
16.815,12.331,YiiP + Fab1 + NB + pG
16.845,14.47,YiiP + Fab1 + NB + pG
16.875,16.748,YiiP + Fab1 + NB + pG
16.905,19.08,YiiP + Fab1 + NB + pG
16.935,21.43,YiiP + Fab1 + NB + pG
16.965,23.672,YiiP + Fab1 + NB + pG
16.995,25.747,YiiP + Fab1 + NB + pG
17.025,27.653,YiiP + Fab1 + NB + pG
17.055,29.276,YiiP + Fab1 + NB + pG
17.085,30.609,YiiP + Fab1 + NB + pG
17.115,31.6,YiiP + Fab1 + NB + pG
17.145,32.236,YiiP + Fab1 + NB + pG
17.175,32.506,YiiP + Fab1 + NB + pG
17.204,32.42,YiiP + Fab1 + NB + pG
17.234,31.969,YiiP + Fab1 + NB + pG
17.264,31.215,YiiP + Fab1 + NB + pG
17.294,30.139,YiiP + Fab1 + NB + pG
17.324,28.846,YiiP + Fab1 + NB + pG
17.354,27.313,YiiP + Fab1 + NB + pG
17.384,25.662,YiiP + Fab1 + NB + pG
17.414,23.917,YiiP + Fab1 + NB + pG
17.444,22.073,YiiP + Fab1 + NB + pG
17.474,20.247,YiiP + Fab1 + NB + pG
17.504,18.402,YiiP + Fab1 + NB + pG
17.534,16.656,YiiP + Fab1 + NB + pG
17.564,14.95,YiiP + Fab1 + NB + pG
17.594,13.387,YiiP + Fab1 + NB + pG
17.624,11.916,YiiP + Fab1 + NB + pG
17.654,10.597,YiiP + Fab1 + NB + pG
17.684,9.407,YiiP + Fab1 + NB + pG
17.714,8.354,YiiP + Fab1 + NB + pG
17.744,7.423,YiiP + Fab1 + NB + pG
17.774,6.595,YiiP + Fab1 + NB + pG
17.804,5.905,YiiP + Fab1 + NB + pG
17.834,5.297,YiiP + Fab1 + NB + pG
17.864,4.782,YiiP + Fab1 + NB + pG
17.894,4.326,YiiP + Fab1 + NB + pG
17.924,3.95,YiiP + Fab1 + NB + pG
17.954,3.635,YiiP + Fab1 + NB + pG
17.984,3.357,YiiP + Fab1 + NB + pG
18.014,3.125,YiiP + Fab1 + NB + pG
18.044,2.921,YiiP + Fab1 + NB + pG
18.074,2.754,YiiP + Fab1 + NB + pG
18.104,2.605,YiiP + Fab1 + NB + pG
18.134,2.485,YiiP + Fab1 + NB + pG
18.164,2.38,YiiP + Fab1 + NB + pG
18.194,2.295,YiiP + Fab1 + NB + pG
18.224,2.218,YiiP + Fab1 + NB + pG
18.254,2.152,YiiP + Fab1 + NB + pG
18.284,2.094,YiiP + Fab1 + NB + pG
18.313,2.045,YiiP + Fab1 + NB + pG
18.343,2.003,YiiP + Fab1 + NB + pG
18.373,1.967,YiiP + Fab1 + NB + pG
18.403,1.935,YiiP + Fab1 + NB + pG
18.433,1.907,YiiP + Fab1 + NB + pG
18.463,1.881,YiiP + Fab1 + NB + pG
18.493,1.86,YiiP + Fab1 + NB + pG
18.523,1.839,YiiP + Fab1 + NB + pG
18.553,1.824,YiiP + Fab1 + NB + pG
18.583,1.811,YiiP + Fab1 + NB + pG
18.613,1.8,YiiP + Fab1 + NB + pG
18.643,1.79,YiiP + Fab1 + NB + pG
18.673,1.782,YiiP + Fab1 + NB + pG
18.703,1.775,YiiP + Fab1 + NB + pG
18.733,1.772,YiiP + Fab1 + NB + pG
18.763,1.77,YiiP + Fab1 + NB + pG
18.793,1.771,YiiP + Fab1 + NB + pG
18.823,1.773,YiiP + Fab1 + NB + pG
18.853,1.774,YiiP + Fab1 + NB + pG
18.883,1.772,YiiP + Fab1 + NB + pG
18.913,1.765,YiiP + Fab1 + NB + pG
18.943,1.753,YiiP + Fab1 + NB + pG
18.973,1.729,YiiP + Fab1 + NB + pG
19.003,1.698,YiiP + Fab1 + NB + pG
19.033,1.652,YiiP + Fab1 + NB + pG
19.063,1.593,YiiP + Fab1 + NB + pG
19.093,1.524,YiiP + Fab1 + NB + pG
19.123,1.445,YiiP + Fab1 + NB + pG
19.153,1.362,YiiP + Fab1 + NB + pG
19.183,1.272,YiiP + Fab1 + NB + pG
19.213,1.182,YiiP + Fab1 + NB + pG
19.243,1.096,YiiP + Fab1 + NB + pG
19.273,1.022,YiiP + Fab1 + NB + pG
19.303,0.956,YiiP + Fab1 + NB + pG
19.333,0.904,YiiP + Fab1 + NB + pG
19.363,0.868,YiiP + Fab1 + NB + pG
19.393,0.847,YiiP + Fab1 + NB + pG
19.422,0.84,YiiP + Fab1 + NB + pG
19.452,0.845,YiiP + Fab1 + NB + pG
19.482,0.86,YiiP + Fab1 + NB + pG
19.512,0.884,YiiP + Fab1 + NB + pG
19.542,0.914,YiiP + Fab1 + NB + pG
19.572,0.947,YiiP + Fab1 + NB + pG
19.602,0.983,YiiP + Fab1 + NB + pG
19.632,1.017,YiiP + Fab1 + NB + pG
19.662,1.051,YiiP + Fab1 + NB + pG
19.692,1.079,YiiP + Fab1 + NB + pG
19.722,1.102,YiiP + Fab1 + NB + pG
19.752,1.118,YiiP + Fab1 + NB + pG
19.782,1.125,YiiP + Fab1 + NB + pG
19.812,1.123,YiiP + Fab1 + NB + pG
19.842,1.112,YiiP + Fab1 + NB + pG
19.872,1.09,YiiP + Fab1 + NB + pG
19.902,1.062,YiiP + Fab1 + NB + pG
19.932,1.026,YiiP + Fab1 + NB + pG
19.962,0.986,YiiP + Fab1 + NB + pG
19.992,0.942,YiiP + Fab1 + NB + pG
20.022,0.896,YiiP + Fab1 + NB + pG
20.052,0.847,YiiP + Fab1 + NB + pG
20.082,0.799,YiiP + Fab1 + NB + pG
20.112,0.751,YiiP + Fab1 + NB + pG
20.142,0.702,YiiP + Fab1 + NB + pG
20.172,0.654,YiiP + Fab1 + NB + pG
20.202,0.605,YiiP + Fab1 + NB + pG
20.232,0.554,YiiP + Fab1 + NB + pG
20.262,0.502,YiiP + Fab1 + NB + pG
20.292,0.449,YiiP + Fab1 + NB + pG
20.322,0.389,YiiP + Fab1 + NB + pG
20.352,0.323,YiiP + Fab1 + NB + pG
20.382,0.25,YiiP + Fab1 + NB + pG
20.412,0.172,YiiP + Fab1 + NB + pG
20.442,0.091,YiiP + Fab1 + NB + pG
20.472,0.003,YiiP + Fab1 + NB + pG
20.502,-0.087,YiiP + Fab1 + NB + pG
20.531,-0.182,YiiP + Fab1 + NB + pG
20.561,-0.268,YiiP + Fab1 + NB + pG
20.591,-0.344,YiiP + Fab1 + NB + pG
20.621,-0.41,YiiP + Fab1 + NB + pG
20.651,-0.453,YiiP + Fab1 + NB + pG
20.681,-0.469,YiiP + Fab1 + NB + pG
20.711,-0.449,YiiP + Fab1 + NB + pG
20.741,-0.396,YiiP + Fab1 + NB + pG
20.771,-0.316,YiiP + Fab1 + NB + pG
20.801,-0.211,YiiP + Fab1 + NB + pG
20.831,-0.098,YiiP + Fab1 + NB + pG
20.861,0.013,YiiP + Fab1 + NB + pG
20.891,0.115,YiiP + Fab1 + NB + pG
20.921,0.192,YiiP + Fab1 + NB + pG
20.951,0.252,YiiP + Fab1 + NB + pG
20.981,0.292,YiiP + Fab1 + NB + pG
21.011,0.318,YiiP + Fab1 + NB + pG
21.041,0.334,YiiP + Fab1 + NB + pG
21.071,0.349,YiiP + Fab1 + NB + pG
21.101,0.358,YiiP + Fab1 + NB + pG
21.131,0.362,YiiP + Fab1 + NB + pG
21.161,0.367,YiiP + Fab1 + NB + pG
21.191,0.369,YiiP + Fab1 + NB + pG
21.221,0.371,YiiP + Fab1 + NB + pG
21.251,0.37,YiiP + Fab1 + NB + pG
21.281,0.366,YiiP + Fab1 + NB + pG
21.311,0.354,YiiP + Fab1 + NB + pG
21.341,0.339,YiiP + Fab1 + NB + pG
21.371,0.32,YiiP + Fab1 + NB + pG
21.401,0.298,YiiP + Fab1 + NB + pG
21.431,0.267,YiiP + Fab1 + NB + pG
21.461,0.237,YiiP + Fab1 + NB + pG
21.491,0.203,YiiP + Fab1 + NB + pG
21.521,0.17,YiiP + Fab1 + NB + pG
21.551,0.136,YiiP + Fab1 + NB + pG
21.581,0.103,YiiP + Fab1 + NB + pG
21.611,0.072,YiiP + Fab1 + NB + pG
21.64,0.042,YiiP + Fab1 + NB + pG
21.67,0.015,YiiP + Fab1 + NB + pG
21.7,-0.01,YiiP + Fab1 + NB + pG
21.73,-0.032,YiiP + Fab1 + NB + pG
21.76,-0.051,YiiP + Fab1 + NB + pG
21.79,-0.069,YiiP + Fab1 + NB + pG
21.82,-0.084,YiiP + Fab1 + NB + pG
21.85,-0.098,YiiP + Fab1 + NB + pG
21.88,-0.108,YiiP + Fab1 + NB + pG
21.91,-0.118,YiiP + Fab1 + NB + pG
21.94,-0.129,YiiP + Fab1 + NB + pG
21.97,-0.137,YiiP + Fab1 + NB + pG
22,-0.147,YiiP + Fab1 + NB + pG
22.03,-0.158,YiiP + Fab1 + NB + pG
22.06,-0.17,YiiP + Fab1 + NB + pG
22.09,-0.178,YiiP + Fab1 + NB + pG
22.12,-0.184,YiiP + Fab1 + NB + pG
22.15,-0.19,YiiP + Fab1 + NB + pG
22.18,-0.197,YiiP + Fab1 + NB + pG
22.21,-0.205,YiiP + Fab1 + NB + pG
22.24,-0.211,YiiP + Fab1 + NB + pG
22.27,-0.219,YiiP + Fab1 + NB + pG
22.3,-0.227,YiiP + Fab1 + NB + pG
22.33,-0.235,YiiP + Fab1 + NB + pG
22.36,-0.241,YiiP + Fab1 + NB + pG
22.39,-0.248,YiiP + Fab1 + NB + pG
22.42,-0.256,YiiP + Fab1 + NB + pG
22.45,-0.264,YiiP + Fab1 + NB + pG
22.48,-0.267,YiiP + Fab1 + NB + pG
22.51,-0.273,YiiP + Fab1 + NB + pG
22.54,-0.278,YiiP + Fab1 + NB + pG
22.57,-0.286,YiiP + Fab1 + NB + pG
22.6,-0.296,YiiP + Fab1 + NB + pG
22.63,-0.305,YiiP + Fab1 + NB + pG
22.66,-0.311,YiiP + Fab1 + NB + pG
22.69,-0.315,YiiP + Fab1 + NB + pG
22.72,-0.32,YiiP + Fab1 + NB + pG
22.749,-0.324,YiiP + Fab1 + NB + pG
22.779,-0.329,YiiP + Fab1 + NB + pG
22.809,-0.331,YiiP + Fab1 + NB + pG
22.839,-0.331,YiiP + Fab1 + NB + pG
22.869,-0.329,YiiP + Fab1 + NB + pG
22.899,-0.326,YiiP + Fab1 + NB + pG
22.929,-0.319,YiiP + Fab1 + NB + pG
22.959,-0.31,YiiP + Fab1 + NB + pG
22.989,-0.299,YiiP + Fab1 + NB + pG
23.019,-0.287,YiiP + Fab1 + NB + pG
23.049,-0.272,YiiP + Fab1 + NB + pG
23.079,-0.257,YiiP + Fab1 + NB + pG
23.109,-0.237,YiiP + Fab1 + NB + pG
23.139,-0.216,YiiP + Fab1 + NB + pG
23.169,-0.194,YiiP + Fab1 + NB + pG
23.199,-0.171,YiiP + Fab1 + NB + pG
23.229,-0.15,YiiP + Fab1 + NB + pG
23.259,-0.131,YiiP + Fab1 + NB + pG
23.289,-0.116,YiiP + Fab1 + NB + pG
23.319,-0.099,YiiP + Fab1 + NB + pG
23.349,-0.082,YiiP + Fab1 + NB + pG
23.379,-0.067,YiiP + Fab1 + NB + pG
23.409,-0.055,YiiP + Fab1 + NB + pG
23.439,-0.043,YiiP + Fab1 + NB + pG
23.469,-0.033,YiiP + Fab1 + NB + pG
23.499,-0.028,YiiP + Fab1 + NB + pG
23.529,-0.022,YiiP + Fab1 + NB + pG
23.559,-0.019,YiiP + Fab1 + NB + pG
23.589,-0.017,YiiP + Fab1 + NB + pG
23.619,-0.017,YiiP + Fab1 + NB + pG
23.649,-0.017,YiiP + Fab1 + NB + pG
23.679,-0.019,YiiP + Fab1 + NB + pG
23.709,-0.023,YiiP + Fab1 + NB + pG
23.739,-0.029,YiiP + Fab1 + NB + pG
23.769,-0.034,YiiP + Fab1 + NB + pG
23.799,-0.04,YiiP + Fab1 + NB + pG
23.829,-0.045,YiiP + Fab1 + NB + pG
23.858,-0.051,YiiP + Fab1 + NB + pG
23.888,-0.056,YiiP + Fab1 + NB + pG
23.918,-0.062,YiiP + Fab1 + NB + pG
23.948,-0.069,YiiP + Fab1 + NB + pG
23.978,-0.075,YiiP + Fab1 + NB + pG
24.008,-0.082,YiiP + Fab1 + NB + pG
24.038,-0.09,YiiP + Fab1 + NB + pG
24.068,-0.098,YiiP + Fab1 + NB + pG
24.098,-0.105,YiiP + Fab1 + NB + pG
24.128,-0.111,YiiP + Fab1 + NB + pG
24.158,-0.115,YiiP + Fab1 + NB + pG
24.188,-0.118,YiiP + Fab1 + NB + pG
24.218,-0.121,YiiP + Fab1 + NB + pG
24.248,-0.126,YiiP + Fab1 + NB + pG
24.278,-0.131,YiiP + Fab1 + NB + pG
24.308,-0.138,YiiP + Fab1 + NB + pG
24.338,-0.144,YiiP + Fab1 + NB + pG
24.368,-0.149,YiiP + Fab1 + NB + pG
24.398,-0.154,YiiP + Fab1 + NB + pG
24.428,-0.16,YiiP + Fab1 + NB + pG
24.458,-0.166,YiiP + Fab1 + NB + pG
24.488,-0.17,YiiP + Fab1 + NB + pG
24.518,-0.176,YiiP + Fab1 + NB + pG
24.548,-0.181,YiiP + Fab1 + NB + pG
24.578,-0.183,YiiP + Fab1 + NB + pG
24.608,-0.187,YiiP + Fab1 + NB + pG
24.638,-0.192,YiiP + Fab1 + NB + pG
24.668,-0.196,YiiP + Fab1 + NB + pG
24.698,-0.199,YiiP + Fab1 + NB + pG
24.728,-0.202,YiiP + Fab1 + NB + pG
24.758,-0.207,YiiP + Fab1 + NB + pG
24.788,-0.212,YiiP + Fab1 + NB + pG
24.818,-0.213,YiiP + Fab1 + NB + pG
24.848,-0.213,YiiP + Fab1 + NB + pG
24.878,-0.216,YiiP + Fab1 + NB + pG
24.908,-0.218,YiiP + Fab1 + NB + pG
24.938,-0.22,YiiP + Fab1 + NB + pG
24.967,-0.218,YiiP + Fab1 + NB + pG
24.997,-0.216,YiiP + Fab1 + NB + pG
25.027,-0.216,YiiP + Fab1 + NB + pG
25.057,-0.214,YiiP + Fab1 + NB + pG
25.087,-0.212,YiiP + Fab1 + NB + pG
25.117,-0.209,YiiP + Fab1 + NB + pG
25.147,-0.206,YiiP + Fab1 + NB + pG
25.177,-0.202,YiiP + Fab1 + NB + pG
25.207,-0.198,YiiP + Fab1 + NB + pG
25.237,-0.196,YiiP + Fab1 + NB + pG
25.267,-0.194,YiiP + Fab1 + NB + pG
25.297,-0.195,YiiP + Fab1 + NB + pG
25.327,-0.195,YiiP + Fab1 + NB + pG
25.357,-0.195,YiiP + Fab1 + NB + pG
25.387,-0.197,YiiP + Fab1 + NB + pG
25.417,-0.199,YiiP + Fab1 + NB + pG
25.447,-0.203,YiiP + Fab1 + NB + pG
25.477,-0.207,YiiP + Fab1 + NB + pG
25.507,-0.212,YiiP + Fab1 + NB + pG
25.537,-0.217,YiiP + Fab1 + NB + pG
25.567,-0.221,YiiP + Fab1 + NB + pG
25.597,-0.226,YiiP + Fab1 + NB + pG
25.627,-0.23,YiiP + Fab1 + NB + pG
25.657,-0.235,YiiP + Fab1 + NB + pG
25.687,-0.246,YiiP + Fab1 + NB + pG
25.717,-0.252,YiiP + Fab1 + NB + pG
